time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-13T03:33:18.371Z,-16.6184,-172.5756,10,4.5,mb,,73,2.8,0.61,us,us7000gdvn,2022-03-19T22:07:56.040Z,"149 km ESE of Hihifo, Tonga",earthquake,12.6,1.9,0.156,12,reviewed,us,us
2022-01-13T04:20:11.002Z,-18.0772,-176.8503,395.2,4.3,mb,,97,20.698,0.42,us,us7000gdvx,2022-03-19T22:07:56.040Z,"Fiji region",earthquake,13.8,9.1,0.13,17,reviewed,us,us
2022-01-13T13:40:38.947Z,-32.234,-178.3098,10,4.7,mb,,81,2.981,1.04,us,us7000gdw9,2022-03-19T22:07:58.040Z,"south of the Kermadec Islands",earthquake,8,1.9,0.118,22,reviewed,us,us
2022-01-13T13:51:05.177Z,-24.6112,179.4372,558.47,4.3,mb,,114,5.197,0.83,us,us7000gdw7,2022-06-23T19:32:15.747Z,"south of the Fiji Islands",earthquake,14.4,11.1,0.129,17,reviewed,us,us
2022-01-13T16:46:31.641Z,-29.9494,-177.4424,15.31,4.6,mb,,211,0.801,0.84,us,us7000gdwf,2022-03-19T22:07:59.040Z,"Kermadec Islands, New Zealand",earthquake,10,14,0.172,10,reviewed,us,us
2022-01-14T01:08:39.043Z,-20.4601,-175.4932,10,4.7,mb,,127,6.673,0.94,us,us7000gdxk,2022-03-19T22:08:00.040Z,"81 km NNW of Nuku‘alofa, Tonga",earthquake,11.4,1.7,0.208,7,reviewed,us,us
2022-01-14T01:28:44.660Z,-18.6356,176.3698,10,4.3,mb,,123,1.828,0.93,us,us7000gdxm,2022-03-19T22:08:00.040Z,"144 km SW of Nadi, Fiji",earthquake,8.4,1.9,0.267,6,reviewed,us,us
2022-01-14T05:56:26.627Z,-18.0231,-178.2561,563.04,4.4,mb,,123,3.525,0.6,us,us7000gbtl,2022-03-19T22:08:00.040Z,"Fiji region",earthquake,15.5,9.3,0.082,43,reviewed,us,us
2022-01-14T06:40:16.264Z,-31.2415,-178.3058,10,4.7,mb,,88,2,0.52,us,us7000gdxr,2022-03-19T22:08:01.040Z,"Kermadec Islands region",earthquake,12.1,1.9,0.142,15,reviewed,us,us
2022-01-14T08:21:27.672Z,-22.2582,170.4785,10,4.5,mb,,107,2.827,0.74,us,us7000gdxt,2022-03-19T22:08:01.040Z,"279 km ESE of Tadine, New Caledonia",earthquake,9.4,2,0.181,9,reviewed,us,us
2022-01-14T15:09:00.194Z,-28.3876,-176.616,10,5,mb,,76,1.438,1.06,us,us7000gbyy,2022-06-23T19:35:40.309Z,"Kermadec Islands region",earthquake,10.1,1.8,0.076,59,reviewed,us,us
2022-01-14T18:59:47.038Z,-30.6323,-178.2307,10,4.7,mb,,138,7.484,0.9,us,us7000gdy9,2022-03-19T22:08:02.040Z,"Kermadec Islands, New Zealand",earthquake,12.6,1.9,0.12,23,reviewed,us,us
2022-01-14T21:16:48.952Z,-22.0678,-174.3614,10,4.9,mb,,124,18.65,0.56,us,us7000gdy8,2022-03-19T22:08:02.040Z,"101 km SE of ‘Ohonua, Tonga",earthquake,10.8,1.7,0.07,64,reviewed,us,us
2022-01-14T23:43:22.116Z,-18.0491,-178.0935,580.77,4.4,mb,,75,3.681,0.82,us,us7000gc59,2022-03-19T22:08:03.040Z,"274 km E of Levuka, Fiji",earthquake,9.7,6,0.055,95,reviewed,us,us
2022-01-15T03:21:15.974Z,-37.8771,179.4218,10,4.9,mb,,112,0.938,1.08,us,us7000gc6c,2022-04-01T17:40:10.040Z,"151 km NE of Gisborne, New Zealand",earthquake,5,1.8,0.155,15,reviewed,us,us
2022-01-15T04:07:53.837Z,-20.8057,-175.4527,10,4.7,mb,,124,6.847,0.45,us,us7000geve,2022-04-01T17:40:28.040Z,"45 km NW of Nuku‘alofa, Tonga",earthquake,7.9,1.9,0.195,8,reviewed,us,us
2022-01-15T04:13:01.763Z,-20.7763,-175.5806,10,4.7,mb,,124,6.727,0.48,us,us7000gevw,2022-04-01T17:40:28.040Z,"56 km NW of Nuku‘alofa, Tonga",earthquake,11.2,1.9,0.184,9,reviewed,us,us
2022-01-15T04:14:45.000Z,-20.546,-175.39,0,5.8,ms_20,,,,2.82,us,us7000gc8r,2022-11-15T02:42:10.861Z,"68 km NNW of Nuku‘alofa, Tonga",volcanic eruption,8.1,6,0.021,507,reviewed,us,us
2022-01-15T04:40:37.335Z,-20.7239,-175.4524,10,4.8,mb,,124,6.813,0.29,us,us7000gevf,2022-04-01T17:40:28.040Z,"52 km NNW of Nuku‘alofa, Tonga",earthquake,12,1.9,0.175,10,reviewed,us,us
2022-01-15T05:30:17.706Z,-20.7459,-175.5265,10,4.7,mb,,116,6.759,0.79,us,us7000gevh,2022-04-01T17:40:28.040Z,"55 km NW of Nuku‘alofa, Tonga",earthquake,11.1,1.9,0.166,11,reviewed,us,us
2022-01-15T09:51:46.774Z,-20.7882,-175.3492,10,4.4,mb,,124,6.928,0.47,us,us7000gevy,2022-04-01T17:40:28.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,8.6,1.9,0.17,12,reviewed,us,us
2022-01-15T13:43:37.809Z,-20.6861,-175.2797,10,4.6,mb,,134,6.945,1.13,us,us7000gew8,2022-04-01T17:40:29.040Z,"50 km N of Nuku‘alofa, Tonga",earthquake,8.9,1.8,0.146,14,reviewed,us,us
2022-01-15T14:37:11.315Z,-10.5573,161.2133,35,4.3,mb,,108,1.67,0.9,us,us7000geww,2022-04-01T17:40:29.040Z,"78 km W of Kirakira, Solomon Islands",earthquake,8.6,2,0.154,12,reviewed,us,us
2022-01-15T18:11:29.058Z,-20.6798,-175.4456,10,4.9,mb,,76,6.801,0.98,us,us7000gewc,2022-04-01T17:40:29.040Z,"56 km NNW of Nuku‘alofa, Tonga",earthquake,8.4,1.8,0.079,56,reviewed,us,us
2022-01-15T20:24:15.969Z,-16.026,-173.7745,77.44,4.6,mb,,124,2.852,0.75,us,us7000gcak,2022-04-01T17:40:11.040Z,"8 km SSE of Hihifo, Tonga",earthquake,12.9,5.8,0.077,51,reviewed,us,us
2022-01-15T20:59:30.205Z,-30.1943,-177.6099,36.49,4.5,mb,,196,0.967,0.58,us,us7000gewk,2022-06-23T19:53:25.781Z,"Kermadec Islands, New Zealand",earthquake,12.2,11.5,0.222,6,reviewed,us,us
2022-01-15T22:00:46.052Z,-23.7596,-176.8949,132.54,4.4,mb,,96,5.556,0.67,us,us7000gewm,2022-04-01T17:40:29.040Z,"south of the Fiji Islands",earthquake,8.5,7.3,0.13,17,reviewed,us,us
2022-01-16T01:22:16.176Z,-20.7603,-175.4893,10,4.7,mb,,124,6.797,0.24,us,us7000gey6,2022-04-01T17:40:29.040Z,"51 km NW of Nuku‘alofa, Tonga",earthquake,11.9,1.9,0.246,5,reviewed,us,us
2022-01-16T02:24:37.770Z,-20.8784,-175.4558,10,4.8,mb,,78,6.876,0.51,us,us7000gdef,2022-04-01T17:40:20.040Z,"39 km NW of Nuku‘alofa, Tonga",earthquake,15.2,1.9,0.095,37,reviewed,us,us
2022-01-16T03:55:13.907Z,-20.6021,-175.4491,10,4.5,mb,,124,6.766,0.43,us,us7000gey8,2022-04-01T17:40:30.040Z,"64 km NNW of Nuku‘alofa, Tonga",earthquake,11.4,1.8,0.205,7,reviewed,us,us
2022-01-16T05:17:58.947Z,-13.3101,167.1432,197.4,5.3,mww,,46,2.125,0.46,us,us7000gcdg,2022-04-01T17:40:12.040Z,"76 km NW of Sola, Vanuatu",earthquake,9.9,6.1,0.086,13,reviewed,us,us
2022-01-16T05:46:18.410Z,-20.6059,-175.4174,10,4.7,mb,,149,6.795,0.52,us,us7000gds7,2022-04-01T17:40:24.040Z,"63 km NNW of Nuku‘alofa, Tonga",earthquake,11.3,1.8,0.166,11,reviewed,us,us
2022-01-16T10:00:49.269Z,-20.5775,-175.5921,10,4.5,mb,,124,6.634,0.68,us,us7000geyj,2022-04-01T17:40:30.040Z,"74 km NNW of Nuku‘alofa, Tonga",earthquake,15.2,1.9,0.157,12,reviewed,us,us
2022-01-16T10:45:07.511Z,-20.6635,-175.4655,10,4.5,mb,,124,6.777,0.69,us,us7000geyw,2022-04-01T17:40:30.040Z,"59 km NNW of Nuku‘alofa, Tonga",earthquake,10.1,1.9,0.163,11,reviewed,us,us
2022-01-16T11:42:04.235Z,-20.6055,-175.5324,10,4.7,mb,,124,6.696,0.4,us,us7000geyp,2022-04-01T17:40:30.040Z,"68 km NNW of Nuku‘alofa, Tonga",earthquake,7,1.9,0.104,28,reviewed,us,us
2022-01-16T14:50:54.677Z,-20.6663,-175.7027,10,4.5,mb,,124,6.576,0.3,us,us7000geyu,2022-04-01T17:40:30.040Z,"Tonga",earthquake,11.5,1.8,0.191,10,reviewed,us,us
2022-01-16T15:32:32.165Z,-17.4165,-174.1211,108.93,4.6,mb,,72,4.151,0.54,us,us7000gchb,2022-04-01T17:40:13.040Z,"137 km N of Neiafu, Tonga",earthquake,9.1,6.5,0.066,68,reviewed,us,us
2022-01-16T15:50:05.981Z,-20.7658,-175.4622,10,4.5,mb,,138,6.822,0.61,us,us7000geyv,2022-04-01T17:40:30.040Z,"Tonga",earthquake,13.1,1.9,0.314,4,reviewed,us,us
2022-01-16T16:02:08.468Z,-20.7446,-175.5259,10,4.5,mb,,124,6.759,0.48,us,us7000geyx,2022-04-01T17:40:30.040Z,"55 km NW of Nuku‘alofa, Tonga",earthquake,11.1,1.9,0.205,8,reviewed,us,us
2022-01-16T16:07:43.141Z,-21.4629,-176.1951,137.29,4.6,mb,,120,6.562,0.79,us,us7000geyy,2022-04-01T17:40:30.040Z,"107 km WSW of Haveluloto, Tonga",earthquake,15.2,8.9,0.125,22,reviewed,us,us
2022-01-16T21:17:12.782Z,-17.3939,-178.6454,541.63,4.6,mb,,132,3.168,0.51,us,us7000gez9,2022-04-01T17:40:30.040Z,"228 km ENE of Levuka, Fiji",earthquake,9.5,10.4,0.207,7,reviewed,us,us
2022-01-16T22:24:06.973Z,-30.4564,-177.7469,35,4.4,mb,,193,1.199,0.76,us,us7000gezb,2022-04-01T17:40:31.040Z,"Kermadec Islands, New Zealand",earthquake,11.1,2,0.169,10,reviewed,us,us
2022-01-16T22:52:21.491Z,-17.2355,-178.8361,527.42,4.2,mb,,75,3.011,0.64,us,us7000gezg,2022-04-01T17:40:31.040Z,"211 km ESE of Labasa, Fiji",earthquake,14.7,7.7,0.141,14,reviewed,us,us
2022-01-17T01:03:46.014Z,-14.3814,167.2592,176.84,4.2,mb,,92,1.06,0.66,us,us7000gf02,2022-04-01T17:40:31.040Z,"64 km SSW of Sola, Vanuatu",earthquake,15.5,8.1,0.098,29,reviewed,us,us
2022-01-17T04:22:17.363Z,-16.3006,-174.1719,144.11,4.3,mb,,136,3.313,1.17,us,us7000gf0c,2022-04-01T17:40:31.040Z,"55 km SW of Hihifo, Tonga",earthquake,13.2,9.3,0.178,10,reviewed,us,us
2022-01-17T07:03:32.320Z,-24.4223,-175.6831,35,4.5,mb,,99,5.218,0.44,us,us7000gf0m,2022-04-01T17:40:31.040Z,"south of Tonga",earthquake,10.5,2,0.163,11,reviewed,us,us
2022-01-17T07:26:07.929Z,-20.5593,-175.6726,10,4.5,mb,,135,6.558,0.24,us,us7000gf0p,2022-04-01T17:40:31.040Z,"80 km NW of Nuku‘alofa, Tonga",earthquake,14.9,1.9,0.243,5,reviewed,us,us
2022-01-17T07:48:48.134Z,-20.5985,-175.5145,10,4.6,mb,,146,6.709,0.4,us,us7000gf0r,2022-04-01T17:40:32.040Z,"68 km NNW of Nuku‘alofa, Tonga",earthquake,11.1,1.9,0.193,8,reviewed,us,us
2022-01-17T11:59:26.704Z,-20.8604,-175.4685,10,4.4,mb,,129,6.857,0.36,us,us7000gf1f,2022-04-01T17:40:32.040Z,"41 km NW of Nuku‘alofa, Tonga",earthquake,12.8,1.9,0.1,36,reviewed,us,us
2022-01-17T13:00:14.035Z,-20.4245,-178.2055,530.13,4.3,mb,,136,4.429,0.63,us,us7000gcm0,2022-04-01T17:40:14.040Z,"Fiji region",earthquake,13.2,5.7,0.087,37,reviewed,us,us
2022-01-17T13:15:02.936Z,-20.878,-175.3421,10,4.5,mb,,157,6.972,0.73,us,us7000gf17,2022-04-01T17:40:32.040Z,"32 km NNW of Nuku‘alofa, Tonga",earthquake,15.6,1.9,0.156,12,reviewed,us,us
2022-01-17T14:16:13.738Z,-20.6861,-175.4779,10,4.5,mb,,146,6.776,0.93,us,us7000gf1a,2022-04-01T17:40:32.040Z,"57 km NNW of Nuku‘alofa, Tonga",earthquake,10.5,1.9,0.171,10,reviewed,us,us
2022-01-17T15:44:14.077Z,-26.7875,-176.4386,38.41,5,mb,,116,2.791,0.66,us,us7000gcmk,2022-04-01T17:40:15.040Z,"south of the Fiji Islands",earthquake,11.1,5.5,0.061,89,reviewed,us,us
2022-01-17T15:57:59.917Z,-20.7213,-175.37,10,4.4,mb,,130,6.882,0.92,us,us7000gf1v,2022-04-01T17:40:32.040Z,"49 km NNW of Nuku‘alofa, Tonga",earthquake,15.4,1.9,0.117,21,reviewed,us,us
2022-01-17T16:41:27.784Z,-20.7853,-175.3956,10,4.7,mb,,143,6.887,0.59,us,us7000gf1d,2022-04-01T17:40:32.040Z,"44 km NNW of Nuku‘alofa, Tonga",earthquake,7.3,1.9,0.133,20,reviewed,us,us
2022-01-17T17:39:59.569Z,-18.469,-177.8758,549.78,4.3,mb,,123,4.144,0.8,us,us7000gcp6,2022-04-01T17:40:15.040Z,"Fiji region",earthquake,14,2.6,0.09,35,reviewed,us,us
2022-01-17T18:23:09.595Z,-20.8249,-175.3476,10,4.6,mb,,124,6.944,0.79,us,us7000gf1q,2022-04-01T17:40:32.040Z,"37 km NNW of Nuku‘alofa, Tonga",earthquake,15.1,1.9,0.151,13,reviewed,us,us
2022-01-17T19:51:36.826Z,-16.0084,167.9298,175.67,4.2,mb,,209,0.895,0.5,us,us7000gf1s,2022-04-01T17:40:32.040Z,"55 km E of Lakatoro, Vanuatu",earthquake,6.7,6.8,0.147,13,reviewed,us,us
2022-01-17T20:29:49.092Z,-20.5484,-175.5696,10,4.5,mb,,105,6.641,0.63,us,us7000gf1u,2022-04-01T17:40:32.040Z,"75 km NNW of Nuku‘alofa, Tonga",earthquake,15.2,1.9,0.139,15,reviewed,us,us
2022-01-17T20:57:58.159Z,-20.8468,-175.5102,10,4.6,mb,,188,6.816,0.73,us,us7000gf1w,2022-04-01T17:40:32.040Z,"45 km NW of Nuku‘alofa, Tonga",earthquake,12.8,1.9,0.073,57,reviewed,us,us
2022-01-17T21:40:22.257Z,-20.0917,-177.9175,552.36,4.3,mb,,186,4.471,0.67,us,us7000gf1y,2022-04-01T17:40:33.040Z,"Fiji region",earthquake,10.7,9.2,0.142,14,reviewed,us,us
2022-01-17T21:54:44.071Z,-17.8125,-178.5244,565.44,4.2,mb,,130,3.262,1.03,us,us7000gf1z,2022-04-01T17:40:33.040Z,"230 km E of Levuka, Fiji",earthquake,16,9.4,0.1,28,reviewed,us,us
2022-01-17T23:12:39.306Z,-15.6419,-177.3725,425.5,4.1,mb,,123,4.857,0.67,us,us7000gf23,2022-04-01T17:40:33.040Z,"167 km SSE of Alo, Wallis and Futuna",earthquake,13.8,6.7,0.105,25,reviewed,us,us
2022-01-18T01:03:00.885Z,-36.0209,178.2818,10,4.5,mb,,114,1.538,0.92,us,us7000gfa5,2022-04-01T17:40:33.040Z,"237 km NNE of Opotiki, New Zealand",earthquake,4.8,1.8,0.205,7,reviewed,us,us
2022-01-18T01:07:14.403Z,-20.8303,-175.4278,10,4.6,mb,,124,6.879,0.61,us,us7000gf9x,2022-04-01T17:40:33.040Z,"41 km NW of Nuku‘alofa, Tonga",earthquake,11,1.9,0.165,11,reviewed,us,us
2022-01-18T02:02:04.846Z,-20.5212,-175.5896,10,4.4,mb,,146,6.613,0.97,us,us7000gf9y,2022-04-01T17:40:33.040Z,"79 km NNW of Nuku‘alofa, Tonga",earthquake,10.7,1.8,0.203,7,reviewed,us,us
2022-01-18T03:00:07.752Z,-20.6836,-175.3467,10,4.4,mb,,157,6.887,0.5,us,us7000gfa1,2022-04-01T17:40:33.040Z,"52 km NNW of Nuku‘alofa, Tonga",earthquake,13.2,1.7,0.149,14,reviewed,us,us
2022-01-18T04:05:41.436Z,-20.4307,-175.4245,10,4.6,mb,,124,6.721,0.53,us,us7000gfa3,2022-04-01T17:40:33.040Z,"81 km NNW of Nuku‘alofa, Tonga",earthquake,12.1,1.9,0.157,12,reviewed,us,us
2022-01-18T04:45:25.124Z,-37.8541,179.6193,10,4.3,mb,,171,1.081,0.61,us,us7000gfa4,2022-04-01T17:40:33.040Z,"166 km ENE of Gisborne, New Zealand",earthquake,4.1,1.8,0.375,2,reviewed,us,us
2022-01-18T05:18:59.717Z,-20.5645,-175.2643,10,4.5,mb,,149,6.911,0.34,us,us7000ge4u,2022-04-01T17:40:27.040Z,"63 km N of Nuku‘alofa, Tonga",earthquake,12.4,1.8,0.191,8,reviewed,us,us
2022-01-18T06:52:35.057Z,-20.7433,-175.4879,10,4.7,mb,,124,6.791,0.69,us,us7000gcty,2022-04-01T17:40:16.040Z,"52 km NW of Nuku‘alofa, Tonga",earthquake,15.8,1.9,0.094,34,reviewed,us,us
2022-01-18T07:59:09.493Z,-20.4794,-175.2835,10,4.6,mb,,188,6.861,0.63,us,us7000ge4x,2022-04-01T17:40:27.040Z,"73 km N of Nuku‘alofa, Tonga",earthquake,12.7,1.9,0.151,13,reviewed,us,us
2022-01-18T09:06:24.676Z,-20.7177,-175.5177,10,4.8,mb,,124,6.755,0.71,us,us7000gfa8,2022-04-01T17:40:34.040Z,"57 km NW of Nuku‘alofa, Tonga",earthquake,14.1,1.7,0.279,4,reviewed,us,us
2022-01-18T11:03:55.094Z,-20.614,-175.6062,10,4.6,mb,,124,6.637,0.36,us,us7000gcuy,2022-04-01T17:40:16.040Z,"71 km NW of Nuku‘alofa, Tonga",earthquake,12.5,1.9,0.073,57,reviewed,us,us
2022-01-18T12:06:14.972Z,-20.6887,-175.6341,10,4.5,mb,,124,6.644,0.8,us,us7000gfac,2022-04-01T17:40:34.040Z,"67 km NW of Nuku‘alofa, Tonga",earthquake,5.9,1.9,0.192,8,reviewed,us,us
2022-01-18T13:17:12.932Z,-20.8144,-175.4581,10,4.8,mb,,146,6.846,0.6,us,us7000gcvu,2022-04-01T17:40:16.040Z,"44 km NW of Nuku‘alofa, Tonga",earthquake,10.7,1.8,0.055,104,reviewed,us,us
2022-01-18T13:31:24.848Z,-18.3957,-178.213,592.24,4.3,mb,,88,3.61,0.72,us,us7000gfan,2022-04-01T17:40:34.040Z,"263 km E of Levuka, Fiji",earthquake,15.7,4.5,0.113,22,reviewed,us,us
2022-01-18T14:31:50.827Z,-20.6843,-175.3304,10,4.6,mb,,157,6.901,0.85,us,us7000gdyh,2022-04-01T17:40:26.040Z,"52 km NNW of Nuku‘alofa, Tonga",earthquake,10.9,1.9,0.085,45,reviewed,us,us
2022-01-18T14:40:25.171Z,-11.3692,167.0713,262.25,4.2,mb,,104,4.055,0.65,us,us7000gfai,2022-04-01T17:40:34.040Z,"156 km ESE of Lata, Solomon Islands",earthquake,8.7,11.5,0.176,9,reviewed,us,us
2022-01-18T15:04:44.215Z,-17.717,-178.5837,571.61,4.2,mb,,122,3.205,0.47,us,us7000gfak,2022-04-01T17:40:34.040Z,"225 km E of Levuka, Fiji",earthquake,16.4,9.4,0.084,40,reviewed,us,us
2022-01-18T15:37:40.830Z,-20.5181,-175.7874,10,4.6,mb,,124,6.443,0.78,us,us7000gfal,2022-04-01T17:40:34.040Z,"91 km NW of Nuku‘alofa, Tonga",earthquake,7.1,1.9,0.094,34,reviewed,us,us
2022-01-18T16:07:23.473Z,-25.1329,-179.3363,394.74,3.9,mb,,157,4.301,0.44,us,us7000gfam,2022-04-01T17:40:34.040Z,"south of the Fiji Islands",earthquake,10.9,12.1,0.194,7,reviewed,us,us
2022-01-18T16:39:07.824Z,-24.4456,-179.6417,502.15,4.4,mb,,152,7.006,0.29,us,us7000gfap,2022-04-01T17:40:34.040Z,"south of the Fiji Islands",earthquake,17.7,9.8,0.134,17,reviewed,us,us
2022-01-18T16:51:05.739Z,-20.6626,-175.4494,10,4.6,mb,,124,6.79,1.06,us,us7000ge50,2022-04-01T17:40:27.040Z,"58 km NNW of Nuku‘alofa, Tonga",earthquake,9.8,1.9,0.173,10,reviewed,us,us
2022-01-18T17:59:54.348Z,-20.645,-175.5857,10,4.9,mb,,124,6.667,0.71,us,us7000gcz2,2022-04-01T17:40:17.040Z,"67 km NW of Nuku‘alofa, Tonga",earthquake,10.4,1.8,0.059,94,reviewed,us,us
2022-01-18T19:06:30.113Z,-20.583,-175.5536,10,4.5,mb,,124,6.669,0.43,us,us7000gfaw,2022-04-01T17:40:34.040Z,"71 km NNW of Nuku‘alofa, Tonga",earthquake,6.2,1.9,0.151,16,reviewed,us,us
2022-01-18T20:17:45.905Z,-20.7045,-175.3685,10,4.7,mb,,124,6.877,0.63,us,us7000ge57,2022-04-01T17:40:27.040Z,"51 km NNW of Nuku‘alofa, Tonga",earthquake,11.2,1.8,0.108,26,reviewed,us,us
2022-01-18T22:01:11.667Z,-20.9826,-175.3889,10,4.6,mb,,124,6.978,0.62,us,us7000gde9,2022-04-01T17:40:20.040Z,"26 km NW of Nuku‘alofa, Tonga",earthquake,9,1.9,0.129,18,reviewed,us,us
2022-01-18T22:52:59.231Z,-20.8097,-175.3568,10,4.9,mb,,124,6.93,1.1,us,us7000gfaz,2022-04-01T17:40:34.040Z,"39 km NNW of Nuku‘alofa, Tonga",earthquake,15.2,1.9,0.155,13,reviewed,us,us
2022-01-18T23:49:14.812Z,-20.5857,-175.4168,10,4.8,mb,,124,6.787,0.62,us,us7000ge5h,2022-04-01T17:40:28.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,14.9,1.9,0.071,61,reviewed,us,us
2022-01-19T01:16:40.713Z,-20.713,-175.3207,10,4.8,mb,,124,6.921,0.56,us,us7000gd26,2022-04-01T17:40:18.040Z,"48 km NNW of Nuku‘alofa, Tonga",earthquake,13.9,1.9,0.062,83,reviewed,us,us
2022-01-19T01:47:55.386Z,-32.2778,-178.1593,10,4.7,mb,,176,3.013,0.74,us,us7000gd2e,2022-04-01T17:40:18.040Z,"south of the Kermadec Islands",earthquake,9.2,1.9,0.165,13,reviewed,us,us
2022-01-19T02:10:07.695Z,-20.5986,-175.4614,10,4.6,mb,,155,6.754,0.44,us,us7000gdza,2022-04-01T17:40:26.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,11.5,2,0.092,36,reviewed,us,us
2022-01-19T03:37:29.686Z,-20.4401,-175.3146,10,4.6,mb,,86,6.82,0.66,us,us7000gdf7,2022-04-01T17:40:20.040Z,"78 km N of Nuku‘alofa, Tonga",earthquake,13.2,1.9,0.077,58,reviewed,us,us
2022-01-19T04:52:50.648Z,-17.2563,-174.2262,68.76,4.6,mb,,72,4.077,0.39,us,us7000gfkp,2022-04-01T17:40:35.040Z,"151 km SSW of Hihifo, Tonga",earthquake,10.8,6.2,0.116,22,reviewed,us,us
2022-01-19T05:14:04.483Z,-10.7406,166.4796,194.4,4.4,mb,,122,4.731,0.66,us,us7000gfke,2022-04-01T17:40:35.040Z,"74 km E of Lata, Solomon Islands",earthquake,8.8,5.8,0.162,14,reviewed,us,us
2022-01-19T05:34:39.672Z,-20.5241,-175.5531,10,4.6,mb,,124,6.646,0.9,us,us7000gdzh,2022-04-01T17:40:26.040Z,"77 km NNW of Nuku‘alofa, Tonga",earthquake,14.8,1.9,0.086,40,reviewed,us,us
2022-01-19T07:15:50.986Z,-32.5205,-177.868,10,4.6,mb,,167,3.248,1.1,us,us7000gfki,2022-04-01T17:40:35.040Z,"south of the Kermadec Islands",earthquake,12.4,2,0.164,11,reviewed,us,us
2022-01-19T07:48:56.979Z,-20.5827,-175.3163,10,4.8,mb,,170,6.873,0.56,us,us7000gdp8,2022-04-01T17:40:23.040Z,"62 km N of Nuku‘alofa, Tonga",earthquake,6.5,1.9,0.085,47,reviewed,us,us
2022-01-19T09:18:56.490Z,-20.4849,-175.4461,10,4.6,mb,,126,6.723,0.77,us,us7000gdzy,2022-04-01T17:40:26.040Z,"76 km NNW of Nuku‘alofa, Tonga",earthquake,10.7,1.9,0.098,31,reviewed,us,us
2022-01-19T11:37:50.085Z,-20.5633,-175.3423,10,4.6,mb,,83,6.762,0.47,us,us7000gdqy,2022-04-01T17:40:23.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,11.4,1.8,0.102,37,reviewed,us,us
2022-01-19T13:07:11.912Z,-30.5325,-177.3725,10,4.3,mb,,201,1.352,0.44,us,us7000gfl0,2022-04-01T17:40:35.040Z,"Kermadec Islands, New Zealand",earthquake,15.6,2,0.2,8,reviewed,us,us
2022-01-19T14:38:39.099Z,-20.5917,-175.3746,10,4.8,mb,,136,6.826,0.98,us,us7000ge5m,2022-04-01T17:40:28.040Z,"63 km NNW of Nuku‘alofa, Tonga",earthquake,7.3,1.9,0.135,17,reviewed,us,us
2022-01-19T17:45:10.799Z,-16.9282,168.2998,217.56,4.4,mb,,124,1.81,0.69,us,us7000gfl2,2022-04-01T17:40:35.040Z,"89 km N of Port-Vila, Vanuatu",earthquake,11.7,4.8,0.169,10,reviewed,us,us
2022-01-19T18:00:21.185Z,-25.425,179.6069,521.41,4.4,mb,,53,4.409,0.9,us,us7000gd8b,2022-04-01T17:40:19.040Z,"south of the Fiji Islands",earthquake,12,2.5,0.11,24,reviewed,us,us
2022-01-19T18:22:17.251Z,-20.7147,-175.4907,10,4.7,mb,,124,6.777,0.66,us,us7000gdqu,2022-04-01T17:40:23.040Z,"55 km NNW of Nuku‘alofa, Tonga",earthquake,14.3,1.9,0.068,68,reviewed,us,us
2022-01-19T20:18:10.350Z,-20.574,-175.4495,10,4.6,mb,,124,6.755,0.47,us,us7000gdqq,2022-04-01T17:40:23.040Z,"67 km NNW of Nuku‘alofa, Tonga",earthquake,7.4,1.9,0.073,57,reviewed,us,us
2022-01-19T21:38:53.217Z,-14.9355,167.4095,145.92,4.4,mb,,194,0.546,0.69,us,us7000gfl6,2022-04-01T17:40:35.040Z,"38 km ENE of Port-Olry, Vanuatu",earthquake,10.5,5.8,0.239,5,reviewed,us,us
2022-01-19T22:45:51.784Z,-23.7209,-179.8345,528.81,4.3,mb,,121,5.778,0.42,us,us7000gfle,2022-04-01T17:40:35.040Z,"south of the Fiji Islands",earthquake,14.8,6.3,0.153,12,reviewed,us,us
2022-01-19T23:23:50.871Z,-20.6009,-175.5488,10,4.9,mb,,86,6.68,0.86,us,us7000gdcz,2022-04-01T17:40:20.040Z,"69 km NNW of Nuku‘alofa, Tonga",earthquake,12,1.9,0.101,31,reviewed,us,us
2022-01-20T03:06:12.570Z,-20.7028,-175.3846,10,4.6,mb,,129,6.862,0.6,us,us7000gdqg,2022-04-01T17:40:23.040Z,"51 km NNW of Nuku‘alofa, Tonga",earthquake,15.9,1.9,0.182,9,reviewed,us,us
2022-01-20T05:32:16.883Z,-20.9031,-175.3265,10,5,mb,,111,6.996,0.53,us,us7000gfug,2022-04-01T17:40:36.040Z,"29 km NNW of Nuku‘alofa, Tonga",earthquake,11.2,1.8,0.199,10,reviewed,us,us
2022-01-20T05:32:37.910Z,-20.8265,-175.3706,10,4.6,mb,,124,6.926,0.34,us,us7000gfvf,2022-04-01T17:40:36.040Z,"38 km NNW of Nuku‘alofa, Tonga",earthquake,12.8,1.9,0.098,32,reviewed,us,us
