datetime,TEMP,TEMP long_name,TEMP Unit,DOX1,DOX1 long_name,DOX1 Unit,PSAL,PSAL long_name,PSAL Unit,PHOS,PHOS long_name,PHOS Unit,PHOW,PHOW long_name,PHOW Unit,NTRA,NTRA long_name,NTRA Unit,DOXY,DOXY long_name,DOXY Unit,SLCA,SLCA long_name,SLCA Unit,CPHL,CPHL long_name,CPHL Unit,DOX2,DOX2 long_name,DOX2 Unit,SLCW,SLCW long_name,SLCW Unit,CHLT,CHLT long_name,CHLT Unit,FLU2,FLU2 long_name,FLU2 Unit,NTAW,NTAW long_name,NTAW Unit,NTRI,NTRI long_name,NTRI Unit,NTIW,NTIW long_name,NTIW Unit,NTRZ,NTRZ long_name,NTRZ Unit,AMON,AMON long_name,AMON Unit,NODW,NODW long_name,NODW Unit,PHPH,PHPH long_name,PHPH Unit,WSPD,WSPD long_name,WSPD Unit,WDIR,WDIR long_name,WDIR Unit,DRYT,DRYT long_name,DRYT Unit,PRRT,PRRT long_name,PRRT Unit,PRRD,PRRD long_name,PRRD Unit,platform_code,PRES,DEPTH,LONGITUDE,LATITUDE,dataset_id
2021-12-04 22:47:00,18.568,Sea temperature,degrees_C,,,,35.624,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,240.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.568,Sea temperature,degrees_C,,,,35.6258,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0329,Chlorophyll-a,mg m-3,178.753,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,240.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.568,Sea temperature,degrees_C,,,,35.628,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,241.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.568,Sea temperature,degrees_C,,,,35.6283,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0243,Chlorophyll-a,mg m-3,179.093,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,241.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.572,Sea temperature,degrees_C,,,,35.631,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0088,Chlorophyll-a,mg m-3,179.482,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,242.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.573,Sea temperature,degrees_C,,,,35.6359,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,179.928,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,243.2,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.574,Sea temperature,degrees_C,,,,35.638,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,243.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.57,Sea temperature,degrees_C,,,,35.6407,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,180.047,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,243.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.564,Sea temperature,degrees_C,,,,35.644,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,244.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.561,Sea temperature,degrees_C,,,,35.6444,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,244.8,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.556,Sea temperature,degrees_C,,,,35.645,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,245.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.552,Sea temperature,degrees_C,,,,35.6448,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,245.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.534,Sea temperature,degrees_C,,,,35.6441,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,246.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.532,Sea temperature,degrees_C,,,,35.644,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,246.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.526,Sea temperature,degrees_C,,,,35.644,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0073,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,247.3,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.524,Sea temperature,degrees_C,,,,35.644,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,247.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.525,Sea temperature,degrees_C,,,,35.6447,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,248.2,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.525,Sea temperature,degrees_C,,,,35.645,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,248.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.53,Sea temperature,degrees_C,,,,35.6486,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,249.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.535,Sea temperature,degrees_C,,,,35.653,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,249.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.532,Sea temperature,degrees_C,,,,35.6536,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,249.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.526,Sea temperature,degrees_C,,,,35.6554,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,250.7,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.523,Sea temperature,degrees_C,,,,35.656,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,251.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.517,Sea temperature,degrees_C,,,,35.656,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,251.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.507,Sea temperature,degrees_C,,,,35.656,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,181.46,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,252.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.5,Sea temperature,degrees_C,,,,35.656,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,253.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.497,Sea temperature,degrees_C,,,,35.6559,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,253.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.472,Sea temperature,degrees_C,,,,35.6554,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,254.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.453,Sea temperature,degrees_C,,,,35.655,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,254.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.45,Sea temperature,degrees_C,,,,35.655,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,255.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.426,Sea temperature,degrees_C,,,,35.653,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,255.8,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.402,Sea temperature,degrees_C,,,,35.651,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,256.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.39,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,257.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.381,Sea temperature,degrees_C,,,,35.649,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,257.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.365,Sea temperature,degrees_C,,,,35.6472,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,258.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.354,Sea temperature,degrees_C,,,,35.646,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,259.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.35,Sea temperature,degrees_C,,,,35.6456,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,259.2,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.332,Sea temperature,degrees_C,,,,35.6437,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,260.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.316,Sea temperature,degrees_C,,,,35.642,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,182.251,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,260.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.285,Sea temperature,degrees_C,,,,35.6415,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0438,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,261.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.254,Sea temperature,degrees_C,,,,35.641,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,262.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.251,Sea temperature,degrees_C,,,,35.641,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,263.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.231,Sea temperature,degrees_C,,,,35.6398,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,263.8,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.208,Sea temperature,degrees_C,,,,35.6385,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,264.7,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.201,Sea temperature,degrees_C,,,,35.638,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,265.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.187,Sea temperature,degrees_C,,,,35.6367,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,265.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.158,Sea temperature,degrees_C,,,,35.6343,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,266.5,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.144,Sea temperature,degrees_C,,,,35.633,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,267.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.141,Sea temperature,degrees_C,,,,35.633,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,267.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.133,Sea temperature,degrees_C,,,,35.633,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,268.3,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.126,Sea temperature,degrees_C,,,,35.633,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0146,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,269.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.124,Sea temperature,degrees_C,,,,35.6346,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,185.577,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,270.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.122,Sea temperature,degrees_C,,,,35.6358,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,270.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.122,Sea temperature,degrees_C,,,,35.636,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,271.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.128,Sea temperature,degrees_C,,,,35.6412,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,271.8,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.135,Sea temperature,degrees_C,,,,35.647,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,272.7,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.137,Sea temperature,degrees_C,,,,35.649,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,273.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.143,Sea temperature,degrees_C,,,,35.6531,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,273.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.152,Sea temperature,degrees_C,,,,35.6586,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,274.4,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.157,Sea temperature,degrees_C,,,,35.662,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,274.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.158,Sea temperature,degrees_C,,,,35.6633,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,275.3,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.159,Sea temperature,degrees_C,,,,35.6663,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,276.2,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.16,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,277.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.159,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,277.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.151,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,278.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.144,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,187.594,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,278.8,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.142,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,279.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.126,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,279.6,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.096,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0252,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,280.72,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.089,Sea temperature,degrees_C,,,,35.669,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,281.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.079,Sea temperature,degrees_C,,,,35.6685,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0399,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,281.52,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.061,Sea temperature,degrees_C,,,,35.6676,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0168,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,282.42,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.048,Sea temperature,degrees_C,,,,35.667,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,283.1,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.045,Sea temperature,degrees_C,,,,35.6672,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,283.22,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.023,Sea temperature,degrees_C,,,,35.6688,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0292,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,284.2,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,18.007,Sea temperature,degrees_C,,,,35.67,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,284.9,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,17.999,Sea temperature,degrees_C,,,,35.6686,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0219,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,285.0,,-179.34058,-22.41181,16735
2021-12-04 22:47:00,17.937,Sea temperature,degrees_C,,,,35.6576,Practical salinity,0.001,,,,,,,,,,,,,,,,-0.0365,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,285.8,,-179.34058,-22.41181,16735
